Número Licitação	Número Processo	Objeto	Modalidade Compra	Situação Licitação	Código Órgão Superior	Nome Órgão Superior	Código Órgão	Nome Órgão	Código UG	Nome UG	Município	Data PublicaçãoDOU	Data Abertura	Valor Licitação
72018	8755000053201847	Objeto: Fornecimento de serviço de abastecimento de água e coleta de esgoto sanitátio na Coordenação Técnica Local de Pontes e Lacerda em MT Jurisdicionada a CR de Cuaibá conforme Memorando nº 14/2018/Sead - CR-CGB/DIT - CR-CGB/CR-CGB-FUNAI processo sei nr 08755.000053/2018-47 parecer PGF AGU 12/2018/PFE - CR-CGB-FUNAI/PGF/AGU.	Inexigibilidade de Licitação	Publicado	30000	MINISTERIO DA JUSTICA E SEGURANçA PUBLICA	30202	FUNDACAO NACIONAL DO INDIO	194028	COORDENAÇÃO REGIONAL DE CUIABA/MT	CUIABA	20/03/2018		1500
32018	1,05000008282019E+016	Objeto: Aquisição de serviços de manutenção de bens imóveis	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160068	DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT	RIO DE JANEIRO	01/01/1900		1490
32018	519505/2017-00	Objeto: Pregão Eletrônico -  Aquisição de Carne de Frango para a Divisão de Alimentação, Colégio de Aplicação e Creche Francesca Zacaro Faraco da UFRGS	Pregão	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26244	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	153114	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	PORTO ALEGRE	12/01/2018	25/01/2018	705654
4202017	DRAAA/PE-420/2017	Objeto: Pregão Eletrônico -  Fornecimento de transmissor/receptor de micro-ondas.	Pregão	Publicado	32000	MINISTERIO DE MINAS E ENERGIA	91081	EMPRESAS DE ENERGIA	910847	ELETROBRAS TERMONUCLEAR S/A	RIO DE JANEIRO	08/01/2018	19/01/2018	73455
22018	2	Objeto: Contratação de empresa especializada na prestação de serviço de renocação de seguro para máquinas agrícolas de propriedade da Embrapa Trigo, localizada em Passo Fundo - RS, para as seguintes máquinas:    PATRIMONIO 0808424 -  COLHEITADEIRA . - DESCRICAO: COLHEITADEIRA WINTERSTEIGER CLASSIC PLOT COMBINE MOTOR DIESEL PERKINS P.0 RPI 93/10 - SÉRIE: 1540-4011-1994-447 - WINTERSTEIGER - ANO 2011 - R$  227.894,40     PATRIMÔNIO 0809151 - CEIFADEIRA . - DESCRICAO: CEIFADEIRA/DEBULHADEIRA WINT	Dispensa de Licitação	Encerrado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135032	EMBRAPA/CNPT	PASSO FUNDO	01/01/1900		6059
22018	2,30510280742018E+016	Objeto: Pregão Eletrônico -  Aquisição eventual e futura de gênero alimenticios, pereciveis/não pereciveis para suprir o refeitório. Sob a Coordenação de alimentação e nutrição.	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26416	INST.FED.DE EDUC.,CIENC.E TEC.DO PARA	158306	INST.FED.DO PARÁ/CAMPUS BELEM	BELEM	25/01/2018	06/02/2018	13261
1092018	000109/2018	Objeto: Credenciamento médico para prestação de serviços  assistenciais à saúde	Inexigibilidade de Licitação	Publicado	25000	MINISTERIO DA FAZENDA	25207	SERVICO FEDERAL DE PROCESSAMENTO DE DADOS	803010	SERPRO - REGIONAL BRASILIA	BRASILIA	31/01/2018		100
62018	006/2018	Objeto: Pagamento do condomínio da sala 401 ocupada pelo ERENE no Ed. Empresarial Center III, referente ao mês de fevereiro de 2018.	Dispensa de Licitação	Revogação	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240027	ESCRITORIO DE REPRES. NA REG.NORDESTE-ERENE	BRASILIA	01/01/1900		1585
232018	440002791201518	Objeto: Aquisição de 600cp CYSTAGON 50MG.	Dispensa de Licitação	Encerrado	36000	MINISTERIO DA SAUDE	36000	MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI	250005	DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG	BRASILIA	01/01/1900		5228
52018	2,53519059152017E+016	Objeto: Contratação do Curso do Programa de Desenvolvimento de Liderança   Fase 3 a ser ministrado pela Fundação Dom Cabral.	Inexigibilidade de Licitação	Publicado	36000	MINISTERIO DA SAUDE	36212	AGENCIA NACIONAL DE VIGILANCIA SANITARIA	253002	AGENCIA NACIONAL DE VIGILANCIA SANITARIA	BRASILIA	08/02/2018		402400
312017	6,45830094382018E+016	Objeto: Pregão Eletrônico -  Registro de preços para aquisição de medicamentos antimicrobianos e grandes volumes (Soros e Eletrólitos) destinados aos Beneficiários do Fundo de Saúde do Exercito (Fusex) e Órgãos Participantes. (GCALC 2017 7ª Região Militar)	Pregão - Registro de Preço	Evento de Resultado de Julgame	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160199	HOSPITAL MILITAR DE AREA DE RECIFE	RECIFE	29/01/2018	08/02/2018	0
12018	21176.005/2018-38	Objeto: Serviços de água e esgoto da estação meteorológica de Paranaguá/PR.	Dispensa de Licitação	Encerrado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO 	130075	DISTRITO DE METEOROLOGIA DE PORTO ALEGRE	PORTO ALEGRE	01/01/1900		2400
22017	6,30420019612017E+016	Objeto: Pregão Eletrônico -  Registro de Preços para a eventual aquisição de ferramentas diversas, conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pela Base Naval de Val de Cães.	Pregão - Registro de Preço	Publicado	52000	MINISTERIO DA DEFESA	52131	COMANDO DA MARINHA	784800	BASE NAVAL DE VAL-DE-CAES	BELEM	10/01/2018	22/01/2018	6120
12018	230000594201700	Objeto: Prestação de serviços em controle de qualidade no setor de Laboratório de Análises Clínicas.	Dispensa de Licitação	Encerrado	20000	PRESIDENCIA DA REPUBLICA	20101	PRESIDENCIA DA REPUBLICA	110001	SECRETARIA DE ADMINISTRACAO/PR	BRASILIA	01/01/1900		6053
12018	SQi/496/2017	Objeto: Pregão Eletrônico -  Aquisição de peças para sistema de pré-tratamento de água e sistema de ultrapurificação.	Pregão	Evento de Resultado de Julgame	40000	MINISTERIO DO TRABALHO	37201	FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB.	264001	FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP	SAO PAULO	26/01/2018	07/02/2018	10616
22018	4932/2017	Objeto: Pregão Eletrônico -  Serviços de agenciamento de viagens para fornecimento de passagens aéreas nacionais e internacionais.	Pregão	Publicado	38000	MINISTERIO DO TRABALHO E EMPREGO	38000	MINISTERIO DO TRABALHO E EMPREGO - UNIDADES C	389185	CONSELHO FEDERAL DE MEDICINA VETERINARIA	BRASILIA	18/01/2018	30/01/2018	1064011
152018	702018011000	Objeto: Pregão Eletrônico -  Abastecimento e distribuicao de agua mineral	Pregão	Divulgado	32000	MINISTERIO DE MINAS E ENERGIA	91081	EMPRESAS DE ENERGIA	910813	CIA. HIDROELETRICA DO SAO FRANCISCO S/A	RECIFE	01/01/1900	07/02/2018	247572
12018	4,43440540472018E+016	Objeto: Prestação do serviço de fornecimento de água e saneamento para o Comando da 3º Região Militar e Organizações Militares Vinculadas.	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160392	CMDO DA 3 REGIAO MILITAR	PORTO ALEGRE	30/01/2018		1000000
52018	23082.001524/2018	Objeto: Prestação de serviço de publicação de atos oficiais e demais matérias de interesse da UFRPE no Diário Oficial da União durante o ano de 2018.	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26248	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	153165	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	RECIFE	06/02/2018		300000
2422017	2,30810455102017E+016	Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA Prestação de serviço de MANUTENÇÃO DA REDE ELÉTRICA DA UFSM EM BAIXA TENSÃO, nos Campi de Santa Maria/RS, Silveira Martins/RS, Cachoeira do Sul/RS, Palmeira das Missões/RS e Frederico Westphalen/RS, DESTINADOS A PROREITORIA  DE INFRAESTRUTURA/UFSM.	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	SANTA MARIA	18/01/2018	30/01/2018	2250
22018	5,20071011972018E+016	Objeto: Contratação de empresa para a prestação de serviço especializado em coleta de resíduos sólidos não perigosos, gerados pelo Ministério da Indústria, Comércio Exterior e Serviços - MDIC	Dispensa de Licitação	Encerrado	28000	MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS	28000	MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS	280101	COORDENACAO-GERAL DE RECURSOS LOGISTICOS	BRASILIA	01/01/1900		6241
742017	6,72780081302018E+016	Objeto: Pregão Eletrônico -  Registro de preço para eventual aquisição de aparelhos eletrodomésticos para o Grupamento de Apoio de Canoas (GAP-CO) e ALA-3, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.	Pregão - Registro de Preço	Publicado	52000	MINISTERIO DA DEFESA	52111	COMANDO DA AERONAUTICA	120629	GRUPAMENTO DE APOIO DE CANOAS	CANOAS	24/01/2018	05/02/2018	2541
42018	2,37630011602017E+016	Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de cartões de proximidade RFID do tipo Smartcard padrão mifare, prendedores de crachá e serviço de confecção de crachá para atendimento das necessidades do HU-UFSCar.	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26443	EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES	155900	EBSERH HU-UFSCAR	SAO CARLOS	19/01/2018	08/02/2018	550
22018	87740002018	Objeto: Destinado a custear consumo de agua canalizada.	Dispensa de Licitação	Encerrado	30000	MINISTERIO DA JUSTICA E SEGURANçA PUBLICA	30202	FUNDACAO NACIONAL DO INDIO	194018	COORDENAÇÃO REG.BAIXO SÃO FRANCISCO/BA	PAULO AFONSO	01/01/1900		500
12018	10384.000651/2017	Objeto: Pregão Eletrônico -  Registro de Preços para eventuais aquisições de materiais de consumo, para atendimentos das necessidades do Ministério da Fazenda, em  Teresina/PI.	Pregão - Registro de Preço	Evento de Resultado de Julgame	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170032	SUPERINTENDÊNCIA DE ADMINISTRAçãO DO MF/PI	TERESINA	30/01/2018	16/02/2018	456
322018	214262/2017-38	Objeto: Pregão Eletrônico -  Aquisição parcelada, conforme necessidade, de reagentes químicos destinados a diversas unidades da Universidade Federal do Paraná.	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26241	UNIVERSIDADE FEDERAL DO PARANA	153079	UNIVERSIDADE FEDERAL DO PARANA	CURITIBA	29/01/2018	08/02/2018	660
22018	2,30700137402017E+016	Objeto: Pregão Eletrônico -  Registro de Preços visando a futura aquisição e fornecimento parcelado de: Reagentes Laboratoriais (ágar, meio de cultura e outros).	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26235	UNIVERSIDADE FEDERAL DE GOIAS	153052	UNIVERSIDADE FEDERAL DE GOIAS	GOIANIA	17/01/2018	30/01/2018	569
32018	5,06220000032018E+016	Objeto: Contratação de fornecimento de energia elétrica na Unidade Local de Ji-Paraná/RO.	Dispensa de Licitação	Evento de Retificação Publicad	39000	MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL	39252	DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES	393014	SUPERINTEND. REG. NOS ESTADOS RO/AC - DNIT	PORTO VELHO	30/01/2018		66300
12018	3,50000003512018E+016	Objeto: Prestação de serviços estratégicos, comuns e exclusivos de solução de tecnologia da informação (TI), visando atender às necessidades do INSS.	Dispensa de Licitação	Retificação	55000	MINISTERIO DO DESENVOLVIMENTO SOCIAL	37202	INSTITUTO NACIONAL DO SEGURO SOCIAL	512006	COORDENAÇÃO DE EXECUÇÃO ORÇAMENTÁRIA E FINANC	BRASILIA	17/01/2018		620632273
152017	2316300213201711	Objeto: Pregão Eletrônico -  Registro de Preços para a aquisição de materiais e acessórios de software e hardware, para o curso Técnico em Informática e, de ferramentas, acessórios e componentes, para o curso de eletroeletrônica do câmpus Sapiranga e suprimentos de informática e TI, para o câmpus Avançado Jaguarão e demais câmpus do Instituto Federal Sul-rio-grandense, com validade de 01 (um) ano, a contar da data da homologação, conforme especificações constantes no Termo de Referência, Anexo I do edita	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26436	INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE	158126	INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE	PELOTAS	19/01/2018	31/01/2018	960
452018	6/2018	Objeto: Serviço de transporte terrestre de cargas e encomendas - de 01/01/2018 a 31/12/2018.	Dispensa de Licitação	Encerrado	24000	MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES	20301	COMISSAO NACIONAL DE ENERGIA NUCLEAR	113205	COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN	BELO HORIZONTE	01/01/1900		7772
12018	2,31980007232019E+016	Objeto: Recarga de extintor automotivo ABC 4 kg	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26414	INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO	158495	INST.FED.MATO GROSSO/CAMPUS PONTES LACERDA	PONTES E LACERDA	01/01/1900		89
142017	6403600682720175	Objeto: Pregão Eletrônico -  Eventual aquisição de Materiais hidráulicos	Pregão - Registro de Preço	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160343	7 BATALHAO DE ENGENHARIA DE COMBATE	NATAL	10/01/2018	22/01/2018	3088
12018	5,06056008902018E+016	Objeto: Contratação de empresa especializada para fornecimento de garrafões de água mineral cheios e água mineral em garrafões com capacidade de 20 (vinte) litros cada, mediante solicitação, para consumo da  Superintendência Regional no Estado da Bahia, conforme especificações constantes do Termo de Referência.	Dispensa de Licitação	Encerrado	39000	MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL	39252	DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES	393027	SUPERINTENDENCIA REG. NO ESTADO BA - DNIT	SALVADOR	01/01/1900		6000
182018	2,30800003782018E+016	Objeto: Pregão Eletrônico -  Registro de Preços para fins de aquisição de LANCETA PARA COLETA DE SANGUE USO ADULTO e TIRA REATIVA, para o Hospital Universitário da UFSC.	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	150232	HOSPITAL UNIVERSITáRIO - UFSC	FLORIANOPOLIS	25/01/2018	06/02/2018	68862
52018	2318300026201890	Objeto: Aquisição de investimentos em ativos necessários à manutenção predial e ao curso técnico de mecânica.    1 Aquisição de investimentos em ativos necessários à manutenção predial e ao curso técnico de mecânica.; 2 Lavadora de alta pressão acima de 1400W / 127V; 3 Furadeira de Bancada 16mm FB-2 1/2CV 110V; 4 Aparador de Grama 1500W 110V; 5 Lixadeira Angular 7  1400W 127V; 6 Guincho Hidráulico, base em V,  500 kg	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158883	INST.FED.DO ESPíRITO SANTO/CAMPUS GUARAPARI	GUARAPARI	01/01/1900		6350
1532018	7,77770001532019E+016	Objeto: Lâmpada de led	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25207	SERVICO FEDERAL DE PROCESSAMENTO DE DADOS	803070	SERPRO - REGIONAL RIO DE JANEIRO	RIO DE JANEIRO	01/01/1900		161
12018	6,72840084412018E+016	Objeto: Pregão Eletrônico -  Registro de preços para aquisição de equipamentos hospitalares para a 1º Esquadrilha de Saúde do Hospital de Força Aérea de Brasília.	Pregão - Registro de Preço	Publicado	52000	MINISTERIO DA DEFESA	52111	COMANDO DA AERONAUTICA	120006	GRUPAMENTO DE APOIO DE BRASILIA	BRASILIA	17/01/2018	30/01/2018	11115
72018	2,30760171692018E+016	Objeto: Pregão Eletrônico -  Promover licitação para selecionar propostas destinadas a realização de serviços comuns, para contratar SERVIÇO DE FORNECIMENTO DE ÁGUA POTÁVEL ATRAVÉS DE CAMINHÃO-PIPA (16.000L) para o campus Recife da UFPE (Núcleo de TV e Rádio, Departamento de Extensão Cultural, memorial de Medicina e Centro de Ciências Jurídicas  CCJ, exceto Hospital das Clínicas), através de empresa especializada, conforme edital.	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26242	UNIVERSIDADE FEDERAL DE PERNAMBUCO	153080	UNIVERSIDADE FEDERAL DE PERNAMBUCO	RECIFE	24/01/2018	07/02/2018	18000
22018	1,07527200062019E+016	Objeto: Transferência de titularidade do imóvel sito à Rua Barra Funda, 81, Barra Funda, São Paulo/SP, por meio de Termo de Transferência, e a  responsabilidade pelo pagamento do serviço ficará a cargo da Superintendência Regional da Receita Federal em São Paulo.	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170133	SUPERINTENDENCIA REGIONAL DA RFB NA 8A RF	SAO PAULO	01/01/1900		7200
12018	2,34090000322018E+016	Objeto: Contratação de apólice de seguro para 01 veículo Volkswagen Gol 1.0 GIV, 2010/2011, placas ATH-7182, chassi 9BWAA05W8BP046528, pertencente à frota oficial do Instituto Federal do Paraná, CNPJ 10.652.179/0001-15, com tombamento e carga patrimonial pertencentes ao Campus Irati, CNPJ 10.652.179/0013-59.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26432	INSTITUTO FEDERAL DO PARANA	154674	INST. FED. DO PARANÁ/CAMPUS IRATI	IRATI	01/01/1900		630
12018	5,24002213052017E+016	Objeto: Contratação de pessoa jurídica para prestação de serviços de limpeza, conservação e asseio, mediante diárias, em caráter improrrogável, nas dependências da Seção de Difusão Regional - Sudeste (SEDIR/SE I).	Dispensa de Licitação	Encerrado	28000	MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS	30204	INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL	183038	INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL	RIO DE JANEIRO	01/01/1900		7360
522017	245	Objeto: Pregão Eletrônico -  Contratação de empresa especializada para o fornecimento de Solução de APM(Application Performance Monitoring) para monitoração fim-a-fim de aplicações JAVA, NET e PHP hospedadas em ambiente de Data Center, com flexibilidade de reutilização dos agentes contratados e prestação de serviços associados à solução, sob demanda e sem garantia de consumo mínimo, com garantia de suporte técnico da solução bem como atualização da versão pelo prazo de no mínimo 36 (trinta e seis) meses	Pregão - Registro de Preço	Publicado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	179007	BANCO DA AMAZONIA S/A	BELEM	24/01/2018		0
92018	P.O. 009/2018	Objeto: F040 - P.O. 009/2018 - SVPM-50 - Serviço de postagem de selos para o SVPM. Contrato nº 64200/2013-001/00	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52131	COMANDO DA MARINHA	764200	SERVICO DE VETERANOS E PENS. DA MARINHA	RIO DE JANEIRO	12/03/2018		175470
52018	2,30750019522018E+016	Objeto: Serviços de água e esgoto.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26241	UNIVERSIDADE FEDERAL DO PARANA	153079	UNIVERSIDADE FEDERAL DO PARANA	CURITIBA	01/01/1900		300
252017	23096.047593/1787	Objeto: Contratação de Empresa para Prestação de Serviços de Limpeza para o Campus de Pombal - UFCG.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26252	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	158195	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	CAMPINA GRANDE	18/01/2018		316468
1722017	2,30790530462018E+016	Objeto: Aquisição de Selante Cirúrgico a base de fibrinogênio.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153152	HOSPITAL UNIVERSITARIO DA UFRJ	RIO DE JANEIRO	29/01/2018		66240
1782017	6,32300020732017E+016	Objeto: Pregão Eletrônico -  Eventual aquisição de Equipamentos para Laboratórios.Os bens objeto da aquisição estão dentro da padronização seguida pelo órgão, conforme especificações técnicas e requisitos de desempenho constantes do Catálogo Unificado de Materiais - CATMAT do SIASG.  Em caso de divergência entre as descrições e especificações constantes do CATMAT e do presente Termo de Referência, prevalecem estas últimas.	Pregão - Registro de Preço	Publicado	52000	MINISTERIO DA DEFESA	52131	COMANDO DA MARINHA	742000	CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO	SAO PAULO	22/01/2018	02/02/2018	22800
62018	2,31120001142018E+016	Objeto: Aq: combustíveis (gasolina, álcool, diesel) - Campus Araras	Dispensa de Licitação	Anulação	26000	MINISTERIO DA EDUCACAO	26280	FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS	154049	FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS	SAO CARLOS	01/01/1900		6322
82017	6,39970016322018E+016	Objeto: Pregão Eletrônico -  Contratação de licenciamento e suporte de software voltado para o processamento da carteira de crédito imobiliário da CCCPM.	Pregão	Publicado	52000	MINISTERIO DA DEFESA	31280	CAIXA DE CONSTRUCOES DE CASAS P/PESSOAL DA MB	778000	CAIXA DE CONSTR DE CASAS P/ O PESSOAL DA MARI	RIO DE JANEIRO	09/01/2018	22/01/2018	798000
12018	5,95200001782019E+016	Objeto: Aquisição de 03 (três) impressoras A3 jato de tinta colorida. O produto a ser fornecido deverá ser a HP OfficeJet 7110 tendo como justificativa a capacidade do modelo de trabalhar com cartolina de alta gramatura, já que o produto em questão deverá ser alocado no Setor de Protocolo para emissão de capas de processos, padronizadas pela CODEVASF em cartolina de alta gramatura. A empresa vencedora deverá enviar para o e-mail carlos.sales@codevasf.gov.br, no prazo máximo de 02 horas após o encerramento da cot	Dispensa de Licitação	Encerrado	53000	MINISTERIO DA INTEGRACAO NACIONAL	22203	CIA.DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA	195004	CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA	BOM JESUS DA LAPA	01/01/1900	17/01/2018	3000
12018	2,32190006482018E+016	Objeto: Pregão Eletrônico -  O objeto desta licitação é a Concessão Onerosa de Espaço Físico, localizada próxima aos pavilhões do cursos superiores de química, agronomia do IF Goiano   Campus Urutaí, destinado à exploração de uso da cantina, para o atendimento de alunos, professores, servidores e comunidade em geral.	Pregão	Publicado	26000	MINISTERIO DA EDUCACAO	26407	INST.FED.DE EDUC.,CIENC.E TEC.GOIANO	158298	IF GOIANO - CAMPUS URUTAI	URUTAI	19/01/2018	31/01/2018	450
82018	23062001123/18-76	Objeto: Contratação de empresa prestadora de serviços de táxi para o CEFET-MG pelo período de 12 (doze) meses.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26257	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG	153015	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG	BELO HORIZONTE	01/01/1900		8000
12018	8,18000437122018E+016	Objeto: Serviço de Certificação digital, sem fornecimento de token, com validade de 03 (três) anos, em proveito da Policlínica Militar de Porto Alegre.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160400	POLICLINICA MILITAR DE PORTO ALEGRE	PORTO ALEGRE	01/01/1900		534
1042017	23105.003628/2017	Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de material de consumo (discos rígidos para uso em computadores de bancada).	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26270	FUNDACAO UNIVERSIDADE DO AMAZONAS	150224	HOSPITAL UNIVERSITARIO GETULIO VARGAS	MANAUS	15/01/2018	30/01/2018	4255
22018	2,35330016722018E+016	Objeto: Contratação de empresa para o fornecimento de água tratada e ou coleta de esgoto.	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26233	UNIVERSIDADE FEDERAL DO CEARA	150246	MATERNIDADE ESCOLA ASSIS CHATEAUBRIAND	FORTALEZA	19/01/2018		301544
82018	600194/2017-26	Objeto: Pregão Eletrônico -  Implantação de Sistema de Registro de Preços, com vigência de 12 meses ,para aquisição parcelada, conforme necessidade de  MEDICAMENTOS (POLIVITAMINAS AMP,CARBACOL 0,2MG E OUTROS).O objeto atenderá o Hospital de Clínicas da UFPR,conforme especificações detalhadas em Edital e anexos.	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26241	UNIVERSIDADE FEDERAL DO PARANA	153808	HOSPITAL DE CLINICAS DA UFPR	CURITIBA	26/01/2018	09/02/2018	0
112018	25410.403640/2017	Objeto: Aquisição de Vismodegibe 150mg para atender a mandado judicial	Dispensa de Licitação	Publicado	36000	MINISTERIO DA SAUDE	36000	MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI	250052	INSTITUTO NACIONAL DO CANCER - RJ	RIO DE JANEIRO	23/01/2018		229247
492017	6,31050000412019E+016	Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços de técnicos de manutenção e reparo dos sistemas, painéis e equipamentos elétricos, eletrônicos e pneumáticos de controle, com fornecimento de material necessário, do Navio Escola Brasil	Pregão - Registro de Preço	Publicado	52000	MINISTERIO DA DEFESA	52131	COMANDO DA MARINHA	791800	BASE NAVAL DO RIO DE JANEIRO	NITEROI	08/01/2018	18/01/2018	23800
42018	2,31560013012017E+016	Objeto: Despesa com contratação de serviço de manutenção da catraca do Ifes Campus Santa Teresa.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158426	INST.FED. ESPIRITO SANTO/CAMPUS SANTA TERESA	SANTA TERESA	01/01/1900		609
12018	6,45820172862017E+016	Objeto: Serviço de manutenção corretiva do equip de videocolonoscópico marca Olympus CF H180AL, com substituição de peças danificadas.	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160399	HOSPITAL MILITAR DE AREA DE PORTO ALEGRE	PORTO ALEGRE	04/01/2018		5536
12018	9003000006201869	Objeto: Serviços de conservação e manutenção de elevador tombado pelo IPHAN.	Inexigibilidade de Licitação	Publicado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240003	MRE - ESCRITORIO DE RPRES.NO RIO DE JANEIRO	BRASILIA	24/01/2018		12418
22018	1,35587200512018E+016	Objeto: Serviços de manutenção corretiva em 11   microcomputadores e afins,  incluso aquisição de peças, para a Delegacia da Receita Federal do Brasil em Itabuna-BA, conforme especificação constante no termo de referência.	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170327	DELEGACIA DA RFB EM ITABUNA	ITABUNA	01/01/1900		2130
